"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2018-05-29'";"2018-05-29 00:00:00";"180000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"266""";"";"'sala 1309 edf wecon center vi'";"'Boa Viagem'";"";"3624,52";"76,16";"76,16";"2009""";"''";"''";"'CONCLUIDO'"
"'2018-11-22'";"2018-11-22 00:00:00";"280000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"266""";"";"'sala 807 edf wecon center vi'";"'Boa Viagem'";"";"3624,52";"76,16";"76,16";"2009""";"''";"''";"'CONCLUIDO'"
"'2018-02-20'";"2018-02-20 00:00:00";"220000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"266""";"";"'sala 1305 edf wecon center vi'";"'Boa Viagem'";"";"3624,52";"76,16";"76,16";"2009""";"''";"''";"'CONCLUIDO'"
"'2018-04-27'";"2018-04-27 00:00:00";"433236.46";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"316""";"";"'apto 1901 edf sobrado setubal'";"'Boa Viagem'";"";"1920,0";"112,66";"112,66";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-12-21'";"2018-12-21 00:00:00";"392264.75";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"316""";"";"'apto 1801 edf sobrado setubal'";"'Boa Viagem'";"";"1920,0";"112,66";"112,66";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-05-25'";"2018-05-25 00:00:00";"535000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"348""";"";"'apto 1304 edf saint paul'";"'Boa Viagem'";"";"1920,0";"215,53";"215,53";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-06-29'";"2018-06-29 00:00:00";"436887.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"374""";"";"'apto 0904 edf le chateau d angers'";"'Boa Viagem'";"";"1920,0";"148,1";"148,1";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-08-16'";"2018-08-16 00:00:00";"245000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"374""";"";"'apto 0201 edf le chateau d angers'";"'Boa Viagem'";"";"1920,0";"146,9";"146,9";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-03-28'";"2018-03-28 00:00:00";"470000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"374""";"";"'apto 0102 edf le chateau d angers'";"'Boa Viagem'";"";"1920,0";"146,9";"146,9";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-12-04'";"2018-12-04 00:00:00";"325330.24";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio lumack do monte'";"203""";"";"'apto 0601 edf imperial'";"'Boa Viagem'";"";"2304,97";"109,54";"109,54";"1994""";"''";"''";"'CONCLUIDO'"
"'2018-05-08'";"2018-05-08 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio lumack do monte'";"203""";"";"'apto 0812 edf imperial'";"'Boa Viagem'";"";"2304,97";"111,63";"111,63";"1994""";"''";"''";"'CONCLUIDO'"
"'2018-05-08'";"2018-05-08 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio lumack do monte'";"203""";"";"'apto 0812 edf imperial'";"'Boa Viagem'";"";"2304,97";"111,63";"111,63";"1994""";"''";"''";"'CONCLUIDO'"
"'2018-01-05'";"2018-01-05 00:00:00";"217000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio lumack do monte'";"203""";"";"'apto 1106 edf imperial'";"'Boa Viagem'";"";"2304,97";"77,6";"77,6";"1994""";"''";"''";"'CONCLUIDO'"
"'2018-10-02'";"2018-10-02 00:00:00";"212853.93";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio lumack do monte'";"203""";"";"'apto 0803 edf imperial'";"'Boa Viagem'";"";"2304,97";"77,6";"77,6";"1994""";"''";"''";"'CONCLUIDO'"
"'2018-08-16'";"2018-08-16 00:00:00";"286000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio lumack do monte'";"203""";"";"'apto 608 edf imperial'";"'Boa Viagem'";"";"2304,97";"77,6";"77,6";"1994""";"''";"''";"'CONCLUIDO'"
"'2018-01-03'";"2018-01-03 00:00:00";"14509133.00";"100.00";"'Loja > 4 Pavimentos'";"'rua padre carapuceiro'";"733""";"";"'loja 1 emp center'";"'Boa Viagem'";"";"4186,1";"3892,38";"3892,38";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-08-24'";"2018-08-24 00:00:00";"288000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0703 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"74,9";"74,9";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-04-16'";"2018-04-16 00:00:00";"1.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0501 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"227,57";"227,57";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-03-26'";"2018-03-26 00:00:00";"669429.89";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0501 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"227,57";"227,57";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-03-26'";"2018-03-26 00:00:00";"222000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0502 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"74,9";"74,9";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-04-16'";"2018-04-16 00:00:00";"1.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0502 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"74,9";"74,9";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-10-24'";"2018-10-24 00:00:00";"800000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0606 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"227,57";"227,57";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-11-09'";"2018-11-09 00:00:00";"800000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"128""";"";"'sala 0706 edf emp center iii'";"'Boa Viagem'";"";"2480,12";"227,57";"227,57";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-07-04'";"2018-07-04 00:00:00";"1764585.71";"100.00";"'Instituição Financeira'";"'rua antonio lumack do monte'";"96""";"";"'ag bancaria 2 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"434,14";"434,14";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-01-03'";"2018-01-03 00:00:00";"4000030.22";"100.00";"'Instituição Financeira'";"'rua antonio lumack do monte'";"96""";"";"'ag bancaria 1401 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"568,62";"568,62";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-03-26'";"2018-03-26 00:00:00";"1119864.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 0104 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"375,73";"375,73";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-04-16'";"2018-04-16 00:00:00";"1.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 0104 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"375,73";"375,73";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-10-01'";"2018-10-01 00:00:00";"981218.03";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 0404 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"375,73";"375,73";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-03-26'";"2018-03-26 00:00:00";"1119863.90";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 0604 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"375,73";"375,73";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-04-16'";"2018-04-16 00:00:00";"1.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 0604 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"375,73";"375,73";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-08-23'";"2018-08-23 00:00:00";"585000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 0401 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"192,88";"192,88";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-01-03'";"2018-01-03 00:00:00";"4000030.22";"100.00";"'Sala > 4 Pavimentos'";"'rua antonio lumack do monte'";"96""";"";"'sala 1402 edf emp center ii'";"'Boa Viagem'";"";"2850,0";"568,62";"568,62";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-11-19'";"2018-11-19 00:00:00";"175000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"22""";"";"'sala 0214 conj galeria santo antonio'";"'Boa Viagem'";"";"2292,31";"43,72";"43,72";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-09-04'";"2018-09-04 00:00:00";"140000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"22""";"";"'sala 0310 conj galeria santo antonio'";"'Boa Viagem'";"";"2292,31";"43,72";"43,72";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-12-06'";"2018-12-06 00:00:00";"100000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"22""";"";"'sala 0904 conj galeria santo antonio'";"'Boa Viagem'";"";"2292,31";"41,68";"41,68";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-09-06'";"2018-09-06 00:00:00";"105000.00";"100.00";"'Sala > 4 Pavimentos'";"'av fernando simoes barbosa'";"22""";"";"'sala 0516 conj galeria santo antonio'";"'Boa Viagem'";"";"2292,31";"43,72";"43,72";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-10-10'";"2018-10-10 00:00:00";"410000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"50""";"";"'apto 204 edf catalina'";"'Boa Viagem'";"";"1800,0";"134,57";"134,57";"1991""";"''";"''";"'CONCLUIDO'"
"'2018-04-23'";"2018-04-23 00:00:00";"526415.50";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"50""";"";"'apto 1002 edf catalina'";"'Boa Viagem'";"";"1800,0";"131,95";"131,95";"1991""";"''";"''";"'CONCLUIDO'"
"'2018-09-27'";"2018-09-27 00:00:00";"421272.10";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"50""";"";"'apto 0902 edf catalina'";"'Boa Viagem'";"";"1800,0";"131,95";"131,95";"1991""";"''";"''";"'CONCLUIDO'"
"'2018-10-19'";"2018-10-19 00:00:00";"431970.73";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"110""";"";"'apto 1201 edf sobrado imperial'";"'Boa Viagem'";"";"1800,0";"135,94";"135,94";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-10-19'";"2018-10-19 00:00:00";"431970.73";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"110""";"";"'apto 1201 edf sobrado imperial'";"'Boa Viagem'";"";"1800,0";"135,94";"135,94";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-01-16'";"2018-01-16 00:00:00";"426000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"110""";"";"'apto 1001 edf sobrado imperial'";"'Boa Viagem'";"";"1800,0";"135,94";"135,94";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-01-26'";"2018-01-26 00:00:00";"426000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"110""";"";"'apto 1001 edf sobrado imperial'";"'Boa Viagem'";"";"1800,0";"135,94";"135,94";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-10-16'";"2018-10-16 00:00:00";"481996.90";"100.00";"'Apartamento > 4 Pavimentos'";"'av fernando simoes barbosa'";"140""";"";"'apto 0903 edf santo andré'";"'Boa Viagem'";"";"1800,0";"162,45";"162,45";"1990""";"''";"''";"'CONCLUIDO'"
"'2018-12-03'";"2018-12-03 00:00:00";"185000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua antonio falcao'";"161""";"";"'apto 0101 edf líder'";"'Boa Viagem'";"";"396,0";"35,36";"35,36";"1962""";"''";"''";"'CONCLUIDO'"
"'2018-12-14'";"2018-12-14 00:00:00";"273503.52";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1202 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"72,02";"72,02";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-12-28'";"2018-12-28 00:00:00";"369306.09";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1304 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"84,94";"84,94";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-04-23'";"2018-04-23 00:00:00";"309000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1603 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"66,48";"66,48";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-04-19'";"2018-04-19 00:00:00";"310000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1603 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"66,48";"66,48";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-05-07'";"2018-05-07 00:00:00";"310000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1603 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"66,48";"66,48";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-02-06'";"2018-02-06 00:00:00";"256000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 0106 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"72,02";"72,02";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-05-16'";"2018-05-16 00:00:00";"240974.45";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 0203 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"66,48";"66,48";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-05-17'";"2018-05-17 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1005 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"66,48";"66,48";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-06-15'";"2018-06-15 00:00:00";"340000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1847""";"";"'apto 1207 edf studio portal dos mares'";"'Boa Viagem'";"";"1190,0";"77,56";"77,56";"2004""";"''";"''";"'CONCLUIDO'"
"'2018-06-19'";"2018-06-19 00:00:00";"150000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua dos navegantes'";"1809""";"";"'apto 0305 edf cláudia'";"'Boa Viagem'";"";"1098,0";"39,08";"39,08";"1962""";"''";"''";"'CONCLUIDO'"
"'2018-10-11'";"2018-10-11 00:00:00";"904036.06";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 202 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-05-10'";"2018-05-10 00:00:00";"844371.07";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 1701 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-08-28'";"2018-08-28 00:00:00";"1071167.42";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 2902 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-07-30'";"2018-07-30 00:00:00";"825000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 1301 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-05-10'";"2018-05-10 00:00:00";"825000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 1301 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-04-18'";"2018-04-18 00:00:00";"877000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 2302 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-05-31'";"2018-05-31 00:00:00";"893491.75";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"48""";"";"'apto 2602 edf rio dos navegantes'";"'Boa Viagem'";"";"1890,26";"199,39";"199,39";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"387800.55";"100.00";"'Apartamento > 4 Pavimentos'";"'av engenheiro domingos ferreira'";"3181""";"";"'apto 0101 edf janaina'";"'Boa Viagem'";"";"1170,0";"171,38";"171,38";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-06-13'";"2018-06-13 00:00:00";"387800.55";"100.00";"'Apartamento > 4 Pavimentos'";"'av engenheiro domingos ferreira'";"3181""";"";"'apto 0101 edf janaina'";"'Boa Viagem'";"";"1170,0";"171,38";"171,38";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-04-20'";"2018-04-20 00:00:00";"1.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"395""";"";"'apto 0302 edf lyon'";"'Boa Viagem'";"";"653,57";"139,57";"139,57";"1976""";"''";"''";"'CONCLUIDO'"
"'2018-08-08'";"2018-08-08 00:00:00";"190238.02";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"1095""";"";"'apto 0404 edf studio d ampezzo'";"'Boa Viagem'";"";"496,0";"52,42";"52,42";"1983""";"''";"''";"'CONCLUIDO'"
"'2018-07-04'";"2018-07-04 00:00:00";"415000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"1065""";"";"'apto 1301 edf fabiano i'";"'Boa Viagem'";"";"1380,0";"136,8";"136,8";"1993""";"''";"''";"'CONCLUIDO'"
"'2018-03-01'";"2018-03-01 00:00:00";"278000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua faustino porto'";"289""";"";"'apto 0506 edf ametista'";"'Boa Viagem'";"";"1725,0";"106,37";"106,37";"1997""";"''";"''";"'CONCLUIDO'"
"'2018-03-14'";"2018-03-14 00:00:00";"317914.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua faustino porto'";"289""";"";"'apto 0101 edf ametista'";"'Boa Viagem'";"";"1725,0";"106,37";"106,37";"1997""";"''";"''";"'CONCLUIDO'"
"'2018-05-23'";"2018-05-23 00:00:00";"340250.86";"100.00";"'Apartamento > 4 Pavimentos'";"'rua faustino porto'";"289""";"";"'apto 1303 edf ametista'";"'Boa Viagem'";"";"1725,0";"105,68";"105,68";"1997""";"''";"''";"'CONCLUIDO'"
"'2018-03-14'";"2018-03-14 00:00:00";"349332.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua faustino porto'";"289""";"";"'apto 1605 edf ametista'";"'Boa Viagem'";"";"1725,0";"106,37";"106,37";"1997""";"''";"''";"'CONCLUIDO'"
"'2018-08-21'";"2018-08-21 00:00:00";"412029.50";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre carapuceiro'";"478""";"";"'apto 0204 edf topázio'";"'Boa Viagem'";"";"1573,25";"164,33";"164,33";"1981""";"''";"''";"'CONCLUIDO'"
"'2018-06-29'";"2018-06-29 00:00:00";"800000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"3160""";"";"'apto 0602 edf leonardo da vinci'";"'Boa Viagem'";"";"1150,5";"220,26";"220,26";"1974""";"''";"''";"'CONCLUIDO'"
"'2018-03-23'";"2018-03-23 00:00:00";"800000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"3160""";"";"'apto 1302 edf leonardo da vinci'";"'Boa Viagem'";"";"1150,5";"394,93";"394,93";"1974""";"''";"''";"'CONCLUIDO'"
"'2018-10-17'";"2018-10-17 00:00:00";"3500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"3178""";"";"'apto 1601 edf francisco de paula'";"'Boa Viagem'";"";"1166,0";"488,42";"488,42";"1996""";"''";"''";"'CONCLUIDO'"
"'2018-01-16'";"2018-01-16 00:00:00";"1039000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"3196""";"";"'apto 0302 edf palladium'";"'Boa Viagem'";"";"1162,21";"222,9";"222,9";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-05-14'";"2018-05-14 00:00:00";"1590639.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"3196""";"";"'apto 0901 edf palladium'";"'Boa Viagem'";"";"1162,21";"416,47";"416,47";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-12-21'";"2018-12-21 00:00:00";"900000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"3232""";"";"'apto 0101 edf acaiaca'";"'Boa Viagem'";"";"1884,0";"195,8";"195,8";"1961""";"''";"''";"'CONCLUIDO'"
"'2018-10-11'";"2018-10-11 00:00:00";"327374.13";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1706""";"";"'apto 1606 navegantes residence hotel'";"'Boa Viagem'";"";"1560,0";"54,32";"54,32";"1998""";"''";"''";"'CONCLUIDO'"
"'2018-07-11'";"2018-07-11 00:00:00";"430000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1706""";"";"'apto 1308 navegantes residence hotel'";"'Boa Viagem'";"";"1560,0";"102,32";"102,32";"1998""";"''";"''";"'CONCLUIDO'"
"'2018-10-22'";"2018-10-22 00:00:00";"424137.01";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1706""";"";"'apto 0707 navegantes residence hotel'";"'Boa Viagem'";"";"1560,0";"80,7";"80,7";"1998""";"''";"''";"'CONCLUIDO'"
"'2018-09-13'";"2018-09-13 00:00:00";"427000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1706""";"";"'apto 0804 navegantes residence hotel'";"'Boa Viagem'";"";"1560,0";"80,7";"80,7";"1998""";"''";"''";"'CONCLUIDO'"
"'2018-11-22'";"2018-11-22 00:00:00";"440430.76";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1706""";"";"'apto 1307 navegantes residence hotel'";"'Boa Viagem'";"";"1560,0";"80,7";"80,7";"1998""";"''";"''";"'CONCLUIDO'"
"'2018-12-03'";"2018-12-03 00:00:00";"1065000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua mamanguape'";"59""";"";"'apto 1801 edf prof. francisco figueiredo'";"'Boa Viagem'";"";"942,49";"217,65";"217,65";"2007""";"''";"''";"'CONCLUIDO'"
"'2018-08-01'";"2018-08-01 00:00:00";"812983.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1755""";"";"'apto 0501 edf ruy barbosa'";"'Boa Viagem'";"";"1092,0";"268,0";"268,0";"1978""";"''";"''";"'CONCLUIDO'"
"'2018-10-05'";"2018-10-05 00:00:00";"354739.72";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1717""";"";"'apto 0201 edf n sra dos navegantes'";"'Boa Viagem'";"";"585,0";"125,66";"125,66";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-02-28'";"2018-02-28 00:00:00";"155000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1701""";"";"'apto 0005 edf lancaster'";"'Boa Viagem'";"";"960,0";"36,97";"36,97";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-12-04'";"2018-12-04 00:00:00";"282815.70";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"140""";"";"'apto 0401 edf cibeles'";"'Boa Viagem'";"";"965,87";"101,0";"101,0";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-12-04'";"2018-12-04 00:00:00";"362507.19";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"140""";"";"'apto 0306 edf cibeles'";"'Boa Viagem'";"";"965,87";"139,0";"139,0";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-08-09'";"2018-08-09 00:00:00";"274048.02";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"273""";"";"'apto 203 edf studio jose norberto'";"'Boa Viagem'";"";"462,0";"73,46";"73,46";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-04-11'";"2018-04-11 00:00:00";"239000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"273""";"";"'apto 401 edf studio jose norberto'";"'Boa Viagem'";"";"462,0";"61,08";"61,08";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-04-05'";"2018-04-05 00:00:00";"239552.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"273""";"";"'apto 401 edf studio jose norberto'";"'Boa Viagem'";"";"462,0";"61,08";"61,08";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-08-16'";"2018-08-16 00:00:00";"180000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"273""";"";"'apto 802 edf studio jose norberto'";"'Boa Viagem'";"";"462,0";"44,11";"44,11";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-08-22'";"2018-08-22 00:00:00";"240000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"273""";"";"'apto 802 edf studio jose norberto'";"'Boa Viagem'";"";"462,0";"44,11";"44,11";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-10-08'";"2018-10-08 00:00:00";"170000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua felix de brito e melo'";"273""";"";"'apto 105 edf studio jose norberto'";"'Boa Viagem'";"";"462,0";"77,78";"77,78";"2005""";"''";"''";"'CONCLUIDO'"
"'2018-07-18'";"2018-07-18 00:00:00";"448800.44";"100.00";"'Apartamento > 4 Pavimentos'";"'av conselheiro aguiar'";"3384""";"";"'apto 0101 edf principe alberto'";"'Boa Viagem'";"";"1089,0";"160,83";"160,83";"1974""";"''";"''";"'CONCLUIDO'"
