"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2020-10-20'";"2020-10-20 00:00:00";"215535.05";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio passos'";"51""";"";"'apto 0502 edf monaco'";"'Boa Viagem'";"";"510,0";"54,9";"54,9";"2002""";"''";"''";"'CONCLUIDO'"
"'2020-09-22'";"2020-09-22 00:00:00";"234985.04";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio passos'";"51""";"";"'apto 0404 edf monaco'";"'Boa Viagem'";"";"510,0";"61,67";"61,67";"2002""";"''";"''";"'CONCLUIDO'"
"'2020-01-21'";"2020-01-21 00:00:00";"130000.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua sylo bittencourt'";"284""";"";"'loja 0008 bloco bélgica'";"'Boa Viagem'";"";"3060,0";"26,16";"26,16";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-12-10'";"2020-12-10 00:00:00";"229687.95";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almirante tamandare'";"223""";"";"'apto 0203 edf curumim'";"'Boa Viagem'";"";"540,0";"90,21";"90,21";"1981""";"''";"''";"'CONCLUIDO'"
"'2020-08-07'";"2020-08-07 00:00:00";"150000.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'loja 0010 bloco frança'";"'Boa Viagem'";"";"8172,0";"21,41";"21,41";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-09-18'";"2020-09-18 00:00:00";"170000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0105 bloco áustria'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-09-15'";"2020-09-15 00:00:00";"157056.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0105 bloco portugal'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-01-08'";"2020-01-08 00:00:00";"165000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0304 bloco suiça'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-05-18'";"2020-05-18 00:00:00";"159000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0308 bloco suiça'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-09-21'";"2020-09-21 00:00:00";"200000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 3 bloco suiça'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-10-21'";"2020-10-21 00:00:00";"200000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0304 bloco áustria'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-11-06'";"2020-11-06 00:00:00";"163000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0307 bloco portugal'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-07-07'";"2020-07-07 00:00:00";"170000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0301 bloco alemanha'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-11-03'";"2020-11-03 00:00:00";"157056.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"286""";"";"'apto 0108 bloco portugal'";"'Boa Viagem'";"";"8172,0";"55,42";"55,42";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-03-09'";"2020-03-09 00:00:00";"230000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almirante tamandare'";"244""";"";"'apto 0101'";"'Boa Viagem'";"";"450,0";"181,5";"181,5";"1966""";"''";"''";"'CONCLUIDO'"
"'2020-11-18'";"2020-11-18 00:00:00";"200000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua almirante tamandare'";"244""";"";"'apto 0203'";"'Boa Viagem'";"";"450,0";"90,12";"90,12";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-10-16'";"2020-10-16 00:00:00";"550000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose paraiso'";"25""";"";"'apto 1401 edf costa iberica'";"'Boa Viagem'";"";"882,0";"135,03";"135,03";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-09-08'";"2020-09-08 00:00:00";"293349.49";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose moreira leal'";"34""";"";"'apto 0304 edf golden star'";"'Boa Viagem'";"";"882,0";"81,69";"81,69";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-03-13'";"2020-03-13 00:00:00";"304000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose moreira leal'";"94""";"";"'apto 0402 edf boulevard biscayne'";"'Boa Viagem'";"";"793,0";"127,16";"127,16";"1989""";"''";"''";"'CONCLUIDO'"
"'2020-09-10'";"2020-09-10 00:00:00";"4283804.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"5354""";"";"'apto 1001 edf brennand plaza'";"'Boa Viagem'";"";"3994,67";"577,73";"577,73";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-08-18'";"2020-08-18 00:00:00";"4283804.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"5354""";"";"'apto 1001 edf brennand plaza'";"'Boa Viagem'";"";"3994,67";"577,73";"577,73";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-10-26'";"2020-10-26 00:00:00";"1131111.27";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"5366""";"";"'apto 0402 edf fernando pessoa'";"'Boa Viagem'";"";"1372,29";"214,32";"214,32";"2004""";"''";"''";"'CONCLUIDO'"
"'2020-11-24'";"2020-11-24 00:00:00";"3723000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"5450""";"";"'apto 2901 edf principe de marsala'";"'Boa Viagem'";"";"2263,08";"587,23";"587,23";"1999""";"''";"''";"'CONCLUIDO'"
"'2020-09-02'";"2020-09-02 00:00:00";"313000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose moreira leal'";"89""";"";"'apto 1101 edf carlos pereira carneiro'";"'Boa Viagem'";"";"806,0";"101,43";"101,43";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-10-13'";"2020-10-13 00:00:00";"370709.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose moreira leal'";"89""";"";"'apto 1103 edf carlos pereira carneiro'";"'Boa Viagem'";"";"806,0";"101,43";"101,43";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-02-06'";"2020-02-06 00:00:00";"545420.26";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"222""";"";"'apto 1001 edf castelo de avignon'";"'Boa Viagem'";"";"806,0";"168,91";"168,91";"1993""";"''";"''";"'CONCLUIDO'"
"'2020-08-05'";"2020-08-05 00:00:00";"559300.98";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"222""";"";"'apto 1402 edf castelo de avignon'";"'Boa Viagem'";"";"806,0";"168,91";"168,91";"1993""";"''";"''";"'CONCLUIDO'"
"'2020-10-24'";"2020-10-24 00:00:00";"540583.39";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"222""";"";"'apto 1201 edf castelo de avignon'";"'Boa Viagem'";"";"806,0";"164,42";"164,42";"1993""";"''";"''";"'CONCLUIDO'"
"'2020-08-17'";"2020-08-17 00:00:00";"617981.85";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"192""";"";"'apto 0602 edf saint denis'";"'Boa Viagem'";"";"1302,0";"168,75";"168,75";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-05-26'";"2020-05-26 00:00:00";"683333.90";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"192""";"";"'apto 2202 edf saint denis'";"'Boa Viagem'";"";"1302,0";"168,75";"168,75";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-02-10'";"2020-02-10 00:00:00";"60000.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua barao de souza leao'";"1241""";"";"'loja 0202 galeria pontevedra'";"'Boa Viagem'";"";"338,75";"29,96";"29,96";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-02-10'";"2020-02-10 00:00:00";"60000.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua barao de souza leao'";"1241""";"";"'loja 0204 galeria pontevedra'";"'Boa Viagem'";"";"338,75";"29,96";"29,96";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-11-30'";"2020-11-30 00:00:00";"124860.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'av vinte de janeiro'";"103""";"";"'apto 0201 edf. aguia'";"'Boa Viagem'";"";"431,25";"56,15";"56,15";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-04-16'";"2020-04-16 00:00:00";"333876.63";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dona uzinha nunes'";"237""";"";"'apto 0701 edf konos'";"'Boa Viagem'";"";"476,0";"89,1";"89,1";"2004""";"''";"''";"'CONCLUIDO'"
"'2020-11-30'";"2020-11-30 00:00:00";"340229.33";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dona uzinha nunes'";"237""";"";"'apto 1001 edf konos'";"'Boa Viagem'";"";"476,0";"89,1";"89,1";"2004""";"''";"''";"'CONCLUIDO'"
"'2020-11-17'";"2020-11-17 00:00:00";"442000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua capitao zuzinha'";"231""";"";"'apto 1001 edf costa de lisboa'";"'Boa Viagem'";"";"907,7";"141,6";"141,6";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-11-09'";"2020-11-09 00:00:00";"325000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua capitao zuzinha'";"381""";"";"'apto 0502 edf santos dumont'";"'Boa Viagem'";"";"691,0";"132,04";"132,04";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-03-16'";"2020-03-16 00:00:00";"250000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua barao de beberibe'";"260""";"";"'apto 0204 bloco a'";"'Boa Viagem'";"";"1502,3";"134,0";"134,0";"1976""";"''";"''";"'CONCLUIDO'"
"'2020-07-29'";"2020-07-29 00:00:00";"580000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio passos'";"200""";"";"'apto 601 edf costa de atapuz'";"'Boa Viagem'";"";"1018,44";"159,31";"159,31";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-10-09'";"2020-10-09 00:00:00";"680000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio passos'";"200""";"";"'apto 2001 edf costa de atapuz'";"'Boa Viagem'";"";"1018,44";"159,29";"159,29";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-03-02'";"2020-03-02 00:00:00";"640000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio passos'";"200""";"";"'apto 2201 edf costa de atapuz'";"'Boa Viagem'";"";"1018,44";"159,29";"159,29";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-09-30'";"2020-09-30 00:00:00";"260170.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"398""";"";"'apto 704 edf costa rica'";"'Boa Viagem'";"";"744,0";"82,42";"82,42";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-11-16'";"2020-11-16 00:00:00";"335000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"398""";"";"'apto 1002 edf costa rica'";"'Boa Viagem'";"";"744,0";"81,41";"81,41";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-08-21'";"2020-08-21 00:00:00";"1728000.00";"100.00";"'Casa'";"'rua professor mario castro'";"422""";"";"''";"'Boa Viagem'";"";"372,0";"326,51";"326,51";"1965""";"''";"''";"'CONCLUIDO'"
"'2020-02-19'";"2020-02-19 00:00:00";"117000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"350""";"";"'apto 4 bloco noruega'";"'Boa Viagem'";"";"4418,99";"37,6";"37,6";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"190000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"350""";"";"'apto 0102 bloco finlandia'";"'Boa Viagem'";"";"4418,99";"55,23";"55,23";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-03-02'";"2020-03-02 00:00:00";"185000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sa e souza'";"400""";"";"'apto 0303 bloco suécia'";"'Boa Viagem'";"";"4418,99";"72,1";"72,1";"1974""";"''";"''";"'CONCLUIDO'"
"'2020-01-08'";"2020-01-08 00:00:00";"850000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua professor mario castro'";"451""";"";"'apto 1'";"'Boa Viagem'";"";"567,0";"256,3";"256,3";"1974""";"''";"''";"'CONCLUIDO'"
"'2020-06-03'";"2020-06-03 00:00:00";"526505.92";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"389""";"";"'apto 1402 edf place de passy'";"'Boa Viagem'";"";"735,94";"137,18";"137,18";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-01-06'";"2020-01-06 00:00:00";"539905.27";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor mario castro'";"389""";"";"'apto 1802 edf place de passy'";"'Boa Viagem'";"";"735,94";"137,18";"137,18";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-07-29'";"2020-07-29 00:00:00";"439000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua leon helmer'";"54""";"";"'apto 1001 edf chateau labarde'";"'Boa Viagem'";"";"987,79";"152,04";"152,04";"2001""";"''";"''";"'CONCLUIDO'"
"'2020-11-10'";"2020-11-10 00:00:00";"248283.60";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua professor augusto lins e silva'";"52""";"";"'apto 0302 edf colosseo'";"'Boa Viagem'";"";"643,0";"124,0";"124,0";"1972""";"''";"''";"'CONCLUIDO'"
"'2020-12-30'";"2020-12-30 00:00:00";"357516.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua antonio passos'";"315""";"";"'apto 0301 edf poseidon'";"'Boa Viagem'";"";"450,0";"141,8";"141,8";"1976""";"''";"''";"'CONCLUIDO'"
"'2020-01-17'";"2020-01-17 00:00:00";"598000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor augusto lins e silva'";"80""";"";"'apto 1202 edf manoel de carvalho'";"'Boa Viagem'";"";"1236,6";"201,28";"201,28";"2001""";"''";"''";"'CONCLUIDO'"
"'2020-03-11'";"2020-03-11 00:00:00";"680000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor augusto lins e silva'";"80""";"";"'apto 1402 edf manoel de carvalho'";"'Boa Viagem'";"";"1236,6";"201,28";"201,28";"2001""";"''";"''";"'CONCLUIDO'"
"'2020-03-11'";"2020-03-11 00:00:00";"442204.51";"100.00";"'Apartamento > 4 Pavimentos'";"'rua leon helmer'";"79""";"";"'apto 0703 edf milão'";"'Boa Viagem'";"";"1370,5";"129,81";"129,81";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-09-03'";"2020-09-03 00:00:00";"470906.31";"100.00";"'Apartamento > 4 Pavimentos'";"'rua leon helmer'";"79""";"";"'apto 0902 edf milão'";"'Boa Viagem'";"";"1370,5";"138,27";"138,27";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-04-02'";"2020-04-02 00:00:00";"480000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua leon helmer'";"79""";"";"'apto 1002 edf milão'";"'Boa Viagem'";"";"1370,5";"138,27";"138,27";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-12-16'";"2020-12-16 00:00:00";"144400.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua sargento melo junior'";"297""";"";"'apto 0204 edf gaetano neto'";"'Boa Viagem'";"";"403,0";"56,3";"56,3";"1984""";"''";"''";"'CONCLUIDO'"
"'2020-01-15'";"2020-01-15 00:00:00";"1201000.00";"100.00";"'Casa'";"'rua barao de beberibe'";"265""";"";"''";"'Boa Viagem'";"";"375,0";"294,95";"294,95";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-11-09'";"2020-11-09 00:00:00";"412555.81";"100.00";"'Apartamento > 4 Pavimentos'";"'rua luiz pimentel'";"152""";"";"'apto 0202 edf maria bacelar'";"'Boa Viagem'";"";"1523,75";"134,49";"134,49";"1988""";"''";"''";"'CONCLUIDO'"
"'2020-06-05'";"2020-06-05 00:00:00";"408470.70";"100.00";"'Apartamento > 4 Pavimentos'";"'rua luiz pimentel'";"152""";"";"'apto 0602 edf maria bacelar'";"'Boa Viagem'";"";"1523,75";"134,49";"134,49";"1988""";"''";"''";"'CONCLUIDO'"
"'2020-09-28'";"2020-09-28 00:00:00";"730135.92";"100.00";"'Apartamento > 4 Pavimentos'";"'rua luiz pimentel'";"152""";"";"'apto 1201 edf maria bacelar'";"'Boa Viagem'";"";"1523,75";"251,19";"251,19";"1988""";"''";"''";"'CONCLUIDO'"
"'2020-09-02'";"2020-09-02 00:00:00";"453474.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua joao eugenio de lima'";"67""";"";"'apto 0602 edf praia de guaiuba'";"'Boa Viagem'";"";"8451,35";"168,05";"168,05";"1995""";"''";"''";"'CONCLUIDO'"
"'2020-11-18'";"2020-11-18 00:00:00";"758290.44";"100.00";"'Apartamento > 4 Pavimentos'";"'rua visconde de jequitinhonha'";"1828""";"";"'apto 1202 edf desemb manoel maria tavares da silva'";"'Boa Viagem'";"";"1051,0";"191,23";"191,23";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-10-01'";"2020-10-01 00:00:00";"758290.44";"100.00";"'Apartamento > 4 Pavimentos'";"'rua visconde de jequitinhonha'";"1828""";"";"'apto 1202 edf desemb manoel maria tavares da silva'";"'Boa Viagem'";"";"1051,0";"191,23";"191,23";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-11-09'";"2020-11-09 00:00:00";"850000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua visconde de jequitinhonha'";"1828""";"";"'apto 1601 edf desemb manoel maria tavares da silva'";"'Boa Viagem'";"";"1051,0";"191,23";"191,23";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-02-12'";"2020-02-12 00:00:00";"940000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua visconde de jequitinhonha'";"1874""";"";"'apto 1202 edf costa atlantica'";"'Boa Viagem'";"";"1131,77";"233,94";"233,94";"2004""";"''";"''";"'CONCLUIDO'"
"'2020-10-15'";"2020-10-15 00:00:00";"620000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua visconde de jequitinhonha'";"2660""";"";"'apto 0701 edf monte pilathus'";"'Boa Viagem'";"";"839,9";"161,95";"161,95";"1992""";"''";"''";"'CONCLUIDO'"
"'2020-11-16'";"2020-11-16 00:00:00";"160186.72";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua copacabana'";"52""";"";"'apto 0007 bloco c'";"'Boa Viagem'";"";"3898,16";"71,02";"71,02";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-07-10'";"2020-07-10 00:00:00";"174375.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua copacabana'";"52""";"";"'apto 0301 bloco a - edf liberdade'";"'Boa Viagem'";"";"3898,16";"71,02";"71,02";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-02-10'";"2020-02-10 00:00:00";"376611.34";"100.00";"'Apartamento > 4 Pavimentos'";"'rua luiz pimentel'";"77""";"";"'apto 0202 edf catedral santa cecília'";"'Boa Viagem'";"";"756,0";"111,1";"111,1";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-03-16'";"2020-03-16 00:00:00";"396024.46";"100.00";"'Apartamento > 4 Pavimentos'";"'rua luiz pimentel'";"77""";"";"'apto 1002 edf catedral santa cecília'";"'Boa Viagem'";"";"756,0";"111,1";"111,1";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-05-20'";"2020-05-20 00:00:00";"485000.00";"100.00";"'Casa'";"'rua conego romeu'";"206""";"";"'casa a'";"'Boa Viagem'";"";"2109,75";"110,0";"110,0";"1972""";"''";"''";"'CONCLUIDO'"
"'2020-11-17'";"2020-11-17 00:00:00";"218000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua luiz pimentel'";"295""";"";"'apto 0202 edf feitor'";"'Boa Viagem'";"";"378,0";"86,25";"86,25";"1976""";"''";"''";"'CONCLUIDO'"
"'2020-09-08'";"2020-09-08 00:00:00";"380000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua luiz pimentel'";"275""";"";"'apto 0603 edf ana carolina'";"'Boa Viagem'";"";"755,01";"116,85";"116,85";"1988""";"''";"''";"'CONCLUIDO'"
"'2020-11-16'";"2020-11-16 00:00:00";"446977.38";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sa e souza'";"624""";"";"'apto 202 edf carina'";"'Boa Viagem'";"";"923,88";"106,39";"106,39";"2012""";"''";"''";"'CONCLUIDO'"
"'2020-08-11'";"2020-08-11 00:00:00";"478960.72";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sa e souza'";"624""";"";"'apto 1301 edf carina'";"'Boa Viagem'";"";"923,88";"106,39";"106,39";"2012""";"''";"''";"'CONCLUIDO'"
"'2020-07-29'";"2020-07-29 00:00:00";"570624.62";"100.00";"'Apartamento > 4 Pavimentos'";"'rua conego romeu'";"314""";"";"'apto 1501 edf petropolis'";"'Boa Viagem'";"";"1080,0";"170,45";"170,45";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-08-18'";"2020-08-18 00:00:00";"574221.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua conego romeu'";"314""";"";"'apto 1602 edf petropolis'";"'Boa Viagem'";"";"1080,0";"170,45";"170,45";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-07-07'";"2020-07-07 00:00:00";"70000.00";"100.00";"'Loja <= 4 Pavimentos'";"'av vinte de janeiro'";"410""";"";"'loja 0105'";"'Boa Viagem'";"";"439,37";"21,75";"21,75";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-11-19'";"2020-11-19 00:00:00";"228000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua cruzeiro do forte'";"474""";"";"'apto 0302 edf alessandra'";"'Boa Viagem'";"";"560,0";"103,6";"103,6";"1983""";"''";"''";"'CONCLUIDO'"
"'2020-12-11'";"2020-12-11 00:00:00";"231000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua copacabana'";"303""";"";"'apto 0301 edf gêmeos'";"'Boa Viagem'";"";"480,0";"78,11";"78,11";"2000""";"''";"''";"'CONCLUIDO'"
"'2020-08-05'";"2020-08-05 00:00:00";"227000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua cruzeiro do forte'";"186""";"";"'apto 0102 edf san lucas'";"'Boa Viagem'";"";"480,0";"118,55";"118,55";"1984""";"''";"''";"'CONCLUIDO'"
"'2020-03-09'";"2020-03-09 00:00:00";"211955.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua cruzeiro do forte'";"734""";"";"'apto 0102 edf zegara'";"'Boa Viagem'";"";"480,0";"100,0";"100,0";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-03-09'";"2020-03-09 00:00:00";"211955.44";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua cruzeiro do forte'";"734""";"";"'apto 0102 edf zegara'";"'Boa Viagem'";"";"480,0";"100,0";"100,0";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-12-10'";"2020-12-10 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua waldemar nery carneiro monteiro'";"475""";"";"'apto 0103 edf salinas'";"'Boa Viagem'";"";"690,0";"100,4";"100,4";"1983""";"''";"''";"'CONCLUIDO'"
"'2020-07-06'";"2020-07-06 00:00:00";"150000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua copacabana'";"67""";"";"'apto 003 edf mar de copacabana'";"'Boa Viagem'";"";"546,0";"58,46";"58,46";"2009""";"''";"''";"'CONCLUIDO'"
"'2020-03-20'";"2020-03-20 00:00:00";"275000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua copacabana'";"35""";"";"'apto 803 edf life'";"'Boa Viagem'";"";"1335,39";"81,15";"81,15";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-09-02'";"2020-09-02 00:00:00";"277408.77";"100.00";"'Apartamento > 4 Pavimentos'";"'rua copacabana'";"35""";"";"'apto 1306 edf life'";"'Boa Viagem'";"";"1335,39";"80,34";"80,34";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-01-10'";"2020-01-10 00:00:00";"235000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua copacabana'";"35""";"";"'apto 1004 edf life'";"'Boa Viagem'";"";"1335,39";"81,15";"81,15";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-07-22'";"2020-07-22 00:00:00";"287164.73";"100.00";"'Apartamento > 4 Pavimentos'";"'rua copacabana'";"35""";"";"'apto 1703 edf life'";"'Boa Viagem'";"";"1335,39";"81,15";"81,15";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-07-27'";"2020-07-27 00:00:00";"287164.73";"100.00";"'Apartamento > 4 Pavimentos'";"'rua copacabana'";"35""";"";"'apto 1703 edf life'";"'Boa Viagem'";"";"1335,39";"81,15";"81,15";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-11-29'";"2020-11-29 00:00:00";"347822.07";"100.00";"'Apartamento > 4 Pavimentos'";"'av mal juarez tavora'";"320""";"";"'apto 102 edf. adauto guimarães'";"'Boa Viagem'";"";"1015,3";"95,6";"95,6";"2018""";"''";"''";"'CONCLUIDO'"
"'2020-10-01'";"2020-10-01 00:00:00";"373847.29";"100.00";"'Apartamento > 4 Pavimentos'";"'av mal juarez tavora'";"320""";"";"'apto 403 edf. adauto guimarães'";"'Boa Viagem'";"";"1015,3";"93,97";"93,97";"2018""";"''";"''";"'CONCLUIDO'"
"'2020-02-06'";"2020-02-06 00:00:00";"1800016.00";"100.00";"'Edificação Especial'";"'rua cruzeiro do forte'";"675""";"";"''";"'Boa Viagem'";"";"1201,5";"1802,71";"1802,71";"2024""";"''";"''";"'CONCLUIDO'"
"'2020-06-16'";"2020-06-16 00:00:00";"335579.93";"100.00";"'Apartamento > 4 Pavimentos'";"'rua cruzeiro do forte'";"152""";"";"'apto 101 edf laguna'";"'Boa Viagem'";"";"1633,5";"107,95";"107,95";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-01-08'";"2020-01-08 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua cruzeiro do forte'";"152""";"";"'apto 203 edf laguna'";"'Boa Viagem'";"";"1633,5";"105,93";"105,93";"2014""";"''";"''";"'CONCLUIDO'"
